deep_capacity,coupling,single_frequency_objective,multi_frequency_objective
6.887051724348581,0.2719160660410406,94.25566864987192,203.35419100199465
7.030454477834934,0.2719160660410406,90.542733705591,199.0751086188049
7.176843175166425,0.2719160660410406,86.83306767563698,194.85926210891853
7.3262799899096684,0.2719160660410406,83.13216292665211,190.70807317635308
7.478828390214356,0.2719160660410406,79.44566411649026,186.62295762647534
7.63455316576918,0.2719160660410406,75.77934893921247,182.60532392842333
7.793520455319022,0.2719160660410406,72.13910707711996,178.6565717329992
7.9557977747551085,0.2719160660410406,68.5309174440797,174.77809034676145
8.12145404579007,0.2719160660410406,64.96082382902445,170.97125716315406
8.290559625230065,0.2719160660410406,61.43490907329475,167.23743605164344
8.463186334856415,0.2719160660410406,57.959267939961165,163.57797570596227
8.639407491929441,0.2719160660410406,54.53997885700811,159.9942079526918
8.819297940327445,0.2719160660410406,51.18307473877878,156.48744602155432
9.00293408233407,0.2719160660410406,47.89451311090007,153.05898277893198
9.190393911087565,0.2719160660410406,44.68014578255254,149.7100889262756
9.381757043705656,0.2719160660410406,41.54568832595914,146.44201116522385
9.577104755100205,0.2719160660410406,38.496689635898434,143.2559703314087
9.776520012495926,0.2719160660410406,35.53850185152769,140.15315949908793
9.980087510667861,0.2719160660410406,32.676250928463055,137.13474205891632
10.187893707912577,0.2719160660410406,29.9148081506697,134.2018497713372
10.40002686276835,0.2719160660410406,27.258762869039046,131.35558079825915
10.616577071499952,0.2719160660410406,24.712396746475516,128.5969977158603
10.837636306363935,0.2719160660410406,22.279659777871284,125.92712551155672
11.063298454670692,0.2719160660410406,19.964148337573466,123.34694956835801
11.29365935865986,0.2719160660410406,17.76908548703111,120.85741364003619
11.528816856206015,0.2719160660410406,15.69730375152262,118.45941782072929
11.768870822371952,0.2719160660410406,13.751230547564885,116.15381651281166
12.013923211827176,0.2719160660410406,11.932876412233174,113.94141639706982
12.26407810214965,0.2719160660410406,10.243826152730682,111.82297440943708
12.519441738029167,0.2719160660410406,8.685232999671175,109.79919572875674
12.780122576391125,0.2719160660410406,7.257815811357904,107.87073178026476
13.046231332459884,0.2719160660410406,5.961859339487558,106.03817825970287
13.317881026781244,0.2719160660410406,4.7972175298698305,104.30207318320107
13.595187033224041,0.2719160660410406,3.763319795600673,102.66289496829157
13.878267127981236,0.2719160660410406,2.859180165314722,101.12106055164126
14.167241539591291,0.2719160660410406,2.083409176283686,99.67692354931734
14.462233000001124,0.2719160660410406,1.4342283517847538,98.330772465619
14.763366796692265,0.2719160660410406,0.9094870748382495,97.08282895673044
15.070770825892426,0.2719160660410406,0.506681646519587,95.93324615565541
15.384575646895016,0.2719160660410406,0.22297629692941606,94.8821070651085
15.70491453750971,0.2719160660410406,0.055225900793390896,93.92942302521993
16.031923550667624,0.2719160660410406,1.3771554397148863e-07,93.07513226310479
16.365741572205124,0.2719160660410406,0.05360882937592141,92.31909853150137
16.706510379850787,0.2719160660410406,0.21212818241171663,91.66110984384464
17.054374703440654,0.2719160660410406,0.4714276662258872,91.10087731325777
17.409482286387213,0.2719160660410406,0.8271972593283297,90.63803410304969
17.771983948428375,0.2719160660410406,1.2749748057605361,90.27213449638516
18.142033649682936,0.2719160660410406,1.810173234355703,90.00265309282764
18.519788556039863,0.2719160660410406,2.4281074076626425,89.8289841394671
18.9054091059091,0.2719160660410406,3.124020383908004,89.75044100430546
19.299059078362266,0.2719160660410406,3.893108893942336,89.76625579949294
19.700905662692183,0.2719160660410406,4.730547855274992,89.87557916187885
20.11111952942079,0.2719160660410406,5.631513766600294,90.07748019815247
20.529874902785565,0.2719160660410406,6.591206848218904,90.37094660161156
20.957349634735294,0.2719160660410406,7.604871816051586,90.75488494728171
21.393725280466565,0.2719160660410406,8.667817199138005,91.22812117174163
21.83918717553309,0.2719160660410406,9.775433132266652,91.78940124355873
22.29392451456063,0.2719160660410406,10.923207576363506,92.43739202972128
22.758130431600886,0.2719160660410406,12.106740939231916,93.17068236285378
23.23200208215856,0.2719160660410406,13.32175908793125,93.9877843133249
23.715740726926374,0.2719160660410406,14.564124761344857,94.88713466959508
24.209551817263637,0.2719160660410406,15.82984740717926,95.86709662931816
24.713645082454633,0.2719160660410406,17.115091481645244,96.92596170278011
25.228234618783937,0.2719160660410406,18.41618326237382,98.0619518292705
25.753538980466445,0.2719160660410406,19.729616235671035,99.27322170589761
26.289781272470773,0.2719160660410406,21.052055128034468,100.55786132722565
26.8371892452754,0.2719160660410406,22.38033865901511,101.91389873289017
27.395995391597882,0.2719160660410406,23.71148109802859,103.33930295909792
27.966437045138125,0.2719160660410406,25.042672711735044,104.8319871885952
28.548756481377715,0.2719160660410406,26.371279191201,106.38981209234456
29.143201020478106,0.2719160660410406,27.6948401493456,108.01058935477747
29.75002313232135,0.2719160660410406,29.01106677928727,109.69208537310874
30.369480543738003,0.2719160660410406,30.317838763281678,111.43202511981711
31.001836347967743,0.2719160660410406,31.61320052008596,113.22809615604191
31.647359116399166,0.2719160660410406,32.89535687596629,115.07795278232459
32.30632301263625,0.2719160660410406,34.16266824125966,116.97922031185908
32.97900790893994,0.2719160660410406,35.413645370591134,118.92949945022198
33.66569950509425,0.2719160660410406,36.64694378058205,120.92637076445578
34.366689449747426,0.2719160660410406,37.86135789432003,122.96739922338556
35.0822754642797,0.2719160660410406,39.05581497707936,125.05013879018315
35.81276146925018,0.2719160660410406,40.229368922847854,127.17213704747573
36.558457713476685,0.2719160660410406,41.38119394624611,129.33093983471878
37.319680905803274,0.2719160660410406,42.510578229463256,131.5240958771704
38.0967543496114,0.2719160660410406,43.61691756893889,133.74916138556972
38.89000808013195,0.2719160660410406,44.69970906175895,136.00370460561163
39.6997790046163,0.2719160660410406,45.758544867132485,138.2853102964499
40.526411045426215,0.2719160660410406,46.79310607390576,140.59158411783744
41.37025528610289,0.2719160660410406,47.80315670090513,142.9201569060473
42.2316701204777,0.2719160660410406,48.78853785294313,145.26868881946342
43.11102140488768,0.2719160660410406,49.74916205166765,147.63487333564746
44.00868261356036,0.2719160660410406,50.68500775700015,150.01644108277458
44.92503499723416,0.2719160660410406,51.596114091776066,152.41116348958306
45.8604677450815,0.2719160660410406,52.48257577931152,154.81685623936417
46.815378150003546,0.2719160660410406,53.344538301017856,157.23138251503286
47.79017177736669,0.2719160660410406,54.182193278815596,159.65265602392967
48.785262637252515,0.2719160660410406,54.99577408499563,162.07864379270057
49.80107336029433,0.2719160660410406,55.7855516803019,164.507368724349
50.83803537717502,0.2719160660410406,56.55183067935127,166.93691191134707
51.896589101862354,0.2719160660410406,57.29494564108392,169.36541470048695
52.97718411865974,0.2719160660410406,58.015257580672746,171.7910805069518
54.08027937315166,0.2719160660410406,58.7131506982911,174.2121763768324
55.20634336712504,0.2719160660410406,59.389029319219645,176.6270342990351
56.35585435754926,0.2719160660410406,60.04331503905849,179.03405226915186
57.52930055969941,0.2719160660410406,60.676444067206276,181.43169510942138
58.72718035450888,0.2719160660410406,61.288864761307366,183.81849505034677
59.950002500239584,0.2719160660410406,61.88103534500722,186.19305208088105
61.19828634855949,0.2719160660410406,62.453421801117514,188.55403407528232
62.47256206511944,0.2719160660410406,63.0064959321194,190.90017670584012
63.77337085472275,0.2719160660410406,63.54073357986502,193.23028315158967
65.10126519118333,0.2719160660410406,64.05661299632118,195.54322361394804
66.45680905197001,0.2719160660410406,64.55461335724448,197.83793465086114
67.84057815773649,0.2719160660410406,65.03521341079333,200.1134183415682
69.25316021683896,0.2719160660410406,65.49889025320684,202.36874129448043
70.69515517494501,0.2719160660410406,65.94611822388082,204.60303351092637
72.16717546983993,0.2719160660410406,66.37736791237252,206.8154871176427
73.66984629153856,0.2719160660410406,66.79310527009999,209.00535498091514
75.20380584781329,0.2719160660410406,67.19379081977314,211.1719492151671
76.76970563525093,0.2719160660410406,67.57987895583796,213.31463959862745
78.36821071595338,0.2719160660410406,67.9518173295141,215.43285190839833
80.0,0.2719160660410406,68.31004631229115,217.5260661869183
2.0,0.27945123583874437,234.0446988890355,539.9058444592845
2.041644163344778,0.27945123583874437,233.1785222728089,534.2044924520101
2.084155444859899,0.27945123583874437,232.2807315428335,528.4987035495692
2.127551899750726,0.27945123583874437,231.35030949330823,522.7891464610319
2.1718519591695817,0.27945123583874437,230.38621860294637,517.076502901967
2.2170744380437486,0.27945123583874437,229.38740176170487,511.3614678917073
2.2632385430664614,0.27945123583874437,228.35278312752305,505.6447500469178
2.3103638808542897,0.27945123583874437,227.28126912316608,499.9270718708311
2.358470466274375,0.27945123583874437,226.17174958365075,494.2091700374774
2.407578730945058,0.27945123583874437,225.02309906514495,488.49179567022946
2.457709531913502,0.27945123583874437,223.83417832660098,482.77571461396207
2.5088841605140138,0.27945123583874437,222.60383599571597,477.06170770010067
2.5611243514107995,0.27945123583874437,221.33091043108348,471.3505710038307
2.6144522918290196,0.27945123583874437,220.01423179267755,465.64311609269646
2.6688906309780474,0.27945123583874437,218.65262433294987,459.9401702658232
2.724462489670946,0.27945123583874437,217.24490892094713,454.2425767829544
2.781191470144235,0.27945123583874437,215.7899058118638,448.55119508249396
2.8391016660821293,0.27945123583874437,214.28643767437634,442.86690098771396
2.898217672849507,0.27945123583874437,212.7333328878937,437.1905869002678
2.95856459793794,0.27945123583874437,211.12942912155904,431.52316198013875
3.0201680716292425,0.27945123583874437,209.4735772063659,425.8655523111279
3.0830542578810483,0.27945123583874437,207.76464531112003,420.2187010509691
3.1472498654390537,0.27945123583874437,206.00152343219239,414.5835685651495
3.212782159180641,0.27945123583874437,204.18312820600272,408.961132543484
3.279678971694694,0.27945123583874437,202.3084080519524,403.35238809849744
3.347968715102538,0.27945123583874437,200.3763486521063,397.7583478446335
3.4176803931250057,0.27945123583874437,198.38597877219104,392.18004195731606
3.488843613400777,0.27945123583874437,196.33637642653838,386.61851821086077
3.561488600061201,0.27945123583874437,194.22667538733904,381.0748419942349
3.6356462065669573,0.27945123583874437,192.05607203599183,375.5500963036526
3.7113479288120055,0.27945123583874437,189.82383255149554,370.0453817109759
3.7886259185003808,0.27945123583874437,187.52930042757035,364.5618163068983
3.8675129968015254,0.27945123583874437,185.17190430668808,359.1005356178648
3.9480426682899523,0.27945123583874437,182.75116611525272,353.6626924956961
4.030249135175162,0.27945123583874437,180.266709479942,348.24945697886517
4.114167311827854,0.27945123583874437,177.71826840061792,342.86201612438384
4.199832839608606,0.27945123583874437,175.1056961502638,337.5015738092537
4.287282102005317,0.27945123583874437,172.42897436715478,332.1693505004396
4.376552240085843,0.27945123583874437,169.68822229889594,326.86658299233
4.467681168272388,0.27945123583874437,166.8837061521185,321.5945241106605
4.560707590444349,0.27945123583874437,164.0158484955736,316.3544423818744
4.655671016376465,0.27945123583874437,161.08523765808232,311.14762166693134
4.75261177851923,0.27945123583874437,158.0926370564601,305.975360758568
4.851571049128716,0.27945123583874437,155.0389943820736,300.8389729410542
4.95259085775307,0.27945123583874437,151.92545056832884,295.7397855114994
5.055714109083132,0.27945123583874437,148.75334845509084,290.6791392617914
5.16098460117471,0.27945123583874437,145.5242410600216,285.6583879202915
5.268447044050311,0.27945123583874437,142.23989936113014,280.67889755242095
5.378147078688183,0.27945123583874437,138.9023194896125,275.74204591933164
5.490131296406748,0.27945123583874437,135.51372922748104,270.8492217938781
5.604447258652669,0.27945123583874437,132.07659370064073,266.00182423315425
5.721143517200931,0.27945123583874437,128.5936201551487,261.2012618069089
5.840269634775547,0.27945123583874437,125.06776170255733,256.44895178119833
5.961876206099617,0.27945123583874437,121.50221991961124,251.74631925668714
6.086014879383695,0.27945123583874437,117.90044618832557,247.09479626107162
6.212738378261597,0.27945123583874437,114.26614166478802,242.49582079515716
6.3421005241829445,0.27945123583874437,110.60325576896392,237.95083583218423
6.474156259271983,0.27945123583874437,106.91598309357657,233.46128827007786
6.608961669662352,0.27945123583874437,103.20875863778532,229.02862783635865
6.74657400931775,0.27945123583874437,99.48625128103727,224.65430594553828
6.887051724348581,0.27945123583874437,95.75335542417044,220.33977450890984
7.030454477834934,0.27945123583874437,92.01518073856755,216.08648469672414
7.176843175166425,0.27945123583874437,88.27703997996008,211.89588565283822
7.3262799899096684,0.27945123583874437,84.54443484121414,207.76942316202877
7.478828390214356,0.27945123583874437,80.82303983804536,203.70853827024706
7.63455316576918,0.27945123583874437,77.1186842429047,199.7146658582186
7.793520455319022,0.27945123583874437,73.4373321050895,195.78923316888546
7.9557977747551085,0.27945123583874437,69.78506041913295,191.93365828931127
8.12145404579007,0.27945123583874437,66.16803552847898,188.14934858779256
8.290559625230065,0.27945123583874437,62.59248787693398,184.43769910703162
8.463186334856415,0.27945123583874437,59.06468524603385,180.8000909143715
8.639407491929441,0.27945123583874437,55.590904641818966,177.23788941021166
8.819297940327445,0.27945123583874437,52.177403019130765,173.75244259587257
9.00293408233407,0.27945123583874437,48.83038705488556,170.34507930231493
9.190393911087565,0.27945123583874437,45.55598220342793,167.01710738127002
9.381757043705656,0.27945123583874437,42.36020128642922,163.76981186049017
9.577104755100205,0.27945123583874437,39.24891288648967,160.6044530649883
9.776520012495926,0.27945123583874437,36.22780982709733,157.5222647062975
9.980087510667861,0.27945123583874437,33.302378031524036,154.52445194195417
10.187893707912577,0.27945123583874437,30.477866059252563,151.61218940757834
10.40002686276835,0.27945123583874437,27.759255620303833,148.78661922410794
10.616577071499952,0.27945123583874437,25.151233365203513,146.0488489829249
10.837636306363935,0.27945123583874437,22.65816424114974,143.3999497118062
11.063298454670692,0.27945123583874437,20.284066693205375,140.8409538248173
11.29365935865986,0.27945123583874437,18.03258997309924,138.37285305947688
11.528816856206015,0.27945123583874437,15.90699379768861,135.99659640471538
11.768870822371952,0.27945123583874437,13.910130574537876,133.7130880233634
12.013923211827176,0.27945123583874437,12.044430383836485,131.52318517311903
12.26407810214965,0.27945123583874437,10.311888874417475,129.42769613015523
12.519441738029167,0.27945123583874437,8.714058197523913,127.42737811975803
12.780122576391125,0.27945123583874437,7.252041065787982,125.52293525860131
13.046231332459884,0.27945123583874437,5.926487987293427,123.71501651349851
13.317881026781244,0.27945123583874437,4.737597686279251,122.00421368169978
13.595187033224041,0.27945123583874437,3.6851206837012764,120.3910593980335
13.878267127981236,0.27945123583874437,2.7683659732169614,118.8760251744284
14.167241539591291,0.27945123583874437,1.9862106918575535,117.45951947758195
14.462233000001124,0.27945123583874437,1.337112650360546,116.14188585077477
14.763366796692265,0.27945123583874437,0.8191255564325887,114.92340108605768
15.070770825892426,0.27945123583874437,0.4299167356228672,113.80427345326854
15.384575646895016,0.27945123583874437,0.1667871294548303,112.78464099254522
15.70491453750971,0.27945123583874437,0.026693329338669834,111.86456987722283
16.031923550667624,0.27945123583874437,0.006271387830986311,111.0440528541898
16.365741572205124,0.27945123583874437,0.10186213618222395,110.32300776897759
16.706510379850787,0.27945123583874437,0.30953772887825826,109.70127618301774
17.054374703440654,0.27945123583874437,0.6251291320103696,109.17862209065903
17.409482286387213,0.27945123583874437,1.0442542726738355,108.75473074366124
17.771983948428375,0.27945123583874437,1.5623465709948086,108.42920759098865
18.142033649682936,0.27945123583874437,2.174683584539572,108.2015773418007
18.519788556039863,0.27945123583874437,2.8764155064313353,108.07128315956926
18.9054091059091,0.27945123583874437,3.662593273092201,108.03768599526818
19.299059078362266,0.27945123583874437,4.528196054722015,108.10006406752072
19.700905662692183,0.27945123583874437,5.468157920959422,108.25761249752416
20.11111952942079,0.27945123583874437,6.477393495186512,108.50944310641145
20.529874902785565,0.27945123583874437,7.550822433171554,108.85458438252694
20.957349634735294,0.27945123583874437,8.683392584728141,109.2919816258316
21.393725280466565,0.27945123583874437,9.870101720395494,109.82049727632773
21.83918717553309,0.27945123583874437,11.106017728375134,110.43891143300253
22.29392451456063,0.27945123583874437,12.386297209752993,111.14592256932431
22.758130431600886,0.27945123583874437,13.706202422044164,111.94014845077449
23.23200208215856,0.27945123583874437,15.061116542042782,112.820127259281
23.715740726926374,0.27945123583874437,16.44655723860536,113.78431892870415
24.209551817263637,0.27945123583874437,17.858188564136,114.83110669474412
24.713645082454633,0.27945123583874437,19.291831190053287,115.95879886175146
25.228234618783937,0.27945123583874437,20.743471026268875,117.16563078798306
25.753538980466445,0.27945123583874437,22.209266277677845,118.44976708978838
26.289781272470773,0.27945123583874437,23.685553001777862,119.80930406411312
26.8371892452754,0.27945123583874437,25.168849240874092,121.24227232750897
27.395995391597882,0.27945123583874437,26.6558578098694,122.74663966859501
27.966437045138125,0.27945123583874437,28.143467826514915,124.32031410959873
28.548756481377715,0.27945123583874437,29.628755075247213,125.9611471712547
29.143201020478106,0.27945123583874437,31.108981298510752,127.66693733394288
29.75002313232135,0.27945123583874437,32.58159251085855,129.43543368652843
30.369480543738003,0.27945123583874437,34.04421643127846,131.2643397529435
31.001836347967743,0.27945123583874437,35.49465912823824,133.15131748512982
31.647359116399166,0.27945123583874437,36.930900970035665,135.0939914095592
32.30632301263625,0.27945123583874437,38.35109197027327,137.08995291319536
32.97900790893994,0.27945123583874437,39.753546614845995,139.1367646534663
33.66569950509425,0.27945123583874437,41.136738252803625,141.23196507558066
34.366689449747426,0.27945123583874437,42.49929312898057,143.3730730194147
35.0822754642797,0.27945123583874437,43.83998413148161,145.55759239717275
35.81276146925018,0.27945123583874437,45.157724322063345,147.78301692214683
36.558457713476685,0.27945123583874437,46.45156031227313,150.04683486817498
37.319680905803274,0.27945123583874437,47.72066554294534,152.34653383882727
38.0967543496114,0.27945123583874437,48.96433351943166,154.67960552495182
38.89000808013195,0.27945123583874437,50.18197104977629,157.04355042901932
39.6997790046163,0.27945123583874437,51.37309152801005,159.4358825346789
40.526411045426215,0.27945123583874437,52.537308299884806,161.85413390013852
41.37025528610289,0.27945123583874437,53.67432814370655,164.29585915436627
42.2316701204777,0.27945123583874437,54.78394489451447,166.7586398756924
43.11102140488768,0.27945123583874437,55.86603323568797,169.24008883319055
44.00868261356036,0.27945123583874437,56.92054267817525,171.7378540721631
44.92503499723416,0.27945123583874437,57.94749174392428,174.2496228262232
45.8604677450815,0.27945123583874437,58.9469623667634,176.77312523975405
46.815378150003546,0.27945123583874437,59.91909452094267,179.30613788598552
47.79017177736669,0.27945123583874437,60.86408108477224,181.8464870675001
48.785262637252515,0.27945123583874437,61.782162944295386,184.39205188765823
49.80107336029433,0.27945123583874437,62.67362433970973,186.94076708319554
50.83803537717502,0.27945123583874437,63.538788455254206,189.4906256100616
51.896589101862354,0.27945123583874437,64.37801325154012,192.03968097642502
52.97718411865974,0.27945123583874437,65.19168753778014,194.58604931863178
54.08027937315166,0.27945123583874437,65.98022728005563,197.12791121775575
55.20634336712504,0.27945123583874437,66.74407214063619,199.66351325619775
56.35585435754926,0.27945123583874437,67.48368224243949,202.19116931554785
57.52930055969941,0.27945123583874437,68.19953515192456,204.70926161861277
58.72718035450888,0.27945123583874437,68.8921230730922,207.2162415201046
59.950002500239584,0.27945123583874437,69.56195024478325,209.7106300519684
61.19828634855949,0.27945123583874437,70.20953053306874,212.19101823069622
62.47256206511944,0.27945123583874437,70.8353852102919,214.6560671352128
63.77337085472275,0.27945123583874437,71.44004091213448,217.1045077650092
65.10126519118333,0.27945123583874437,72.0240277640052,219.53514068916667
66.45680905197001,0.27945123583874437,72.5878776680434,221.94683549771293
67.84057815773649,0.27945123583874437,73.13212274207439,224.3385300674297
69.25316021683896,0.27945123583874437,73.65729390198194,226.70922965474293
70.69515517494501,0.27945123583874437,74.16391957909676,229.05800582871015
72.16717546983993,0.27945123583874437,74.65252456442087,231.3839952573729
73.66984629153856,0.27945123583874437,75.12362897170826,233.68639836085154
75.20380584781329,0.27945123583874437,75.57774731170268,235.96447784456223
76.76970563525093,0.27945123583874437,76.01538767008302,238.21755712583166
78.36821071595338,0.27945123583874437,76.43705098196925,240.44501866696305
80.0,0.27945123583874437,76.84323039613899,242.6463022275071
2.0,0.2871952156001509,234.4932355405304,554.943096378815
2.041644163344778,0.2871952156001509,233.64354517060173,549.3230048172761
2.084155444859899,0.2871952156001509,232.762746446264,543.6978353060188
2.127551899750726,0.2871952156001509,231.84982922420318,538.068247810925
2.1718519591695817,0.2871952156001509,230.90376234240253,532.4349153723203
2.2170744380437486,0.2871952156001509,229.92349425648496,526.7985244080252
2.2632385430664614,0.2871952156001509,228.90795379984013,521.1597750132212
2.3103638808542897,0.2871952156001509,227.856051077377,515.5193812564887
2.358470466274375,0.2871952156001509,226.76667850325418,509.87807147136056
2.407578730945058,0.2871952156001509,225.6387119933403,504.23658854272037
2.457709531913502,0.2871952156001509,224.4710123235358,498.5956901873527
2.5088841605140138,0.2871952156001509,223.26242666551425,492.9561492279276
2.5611243514107995,0.2871952156001509,222.01179031172413,487.31875385969863
2.6144522918290196,0.2871952156001509,220.7179286018383,481.6843079091538
2.6688906309780474,0.2871952156001509,219.37965906304038,476.0536310838546
2.724462489670946,0.2871952156001509,217.9957937767529,470.42755921266973
2.781191470144235,0.2871952156001509,216.56514198447064,464.80694447559506
2.8391016660821293,0.2871952156001509,215.08651294543003,459.19265562232147
2.898217672849507,0.2871952156001509,213.55871905871575,453.585578178711
2.95856459793794,0.2871952156001509,211.98057926222796,447.9866146402927
3.0201680716292425,0.2871952156001509,210.3509227205994,442.39668465190414
3.0830542578810483,0.2871952156001509,208.66859281365285,436.8167251725563
3.1472498654390537,0.2871952156001509,206.93245143638254,431.24769062460325
3.212782159180641,0.2871952156001509,205.1413836205682,425.6905530262645
3.279678971694694,0.2871952156001509,203.29430248714488,420.1463021065476
3.347968715102538,0.2871952156001509,201.39015453717232,414.6159454015872
3.4176803931250057,0.2871952156001509,199.42792528776891,409.1005083314195
3.488843613400777,0.2871952156001509,197.40664525763526,403.60103425617865
3.561488600061201,0.2871952156001509,195.3253963047531,398.1185845107158
3.6356462065669573,0.2871952156001509,193.1833183165189,392.65423841659526
3.7113479288120055,0.2871952156001509,190.97961624997194,387.20909327045104
3.7886259185003808,0.2871952156001509,188.7135675167465,381.7842643076444
3.8675129968015254,0.2871952156001509,186.38452970414912,376.3808846401794
3.9480426682899523,0.2871952156001509,183.99194862004902,371.0001051678094
4.030249135175162,0.2871952156001509,181.5353666452728,365.64309446128016
4.114167311827854,0.2871952156001509,179.01443137282777,360.3110386166311
4.199832839608606,0.2871952156001509,176.4289045085366,355.00514107949664
4.287282102005317,0.2871952156001509,173.77867100257123,349.72662243833236
4.376552240085843,0.2871952156001509,171.06374837598054,344.4767201855077
4.467681168272388,0.2871952156001509,168.284296200561,339.25668844519964
4.560707590444349,0.2871952156001509,165.44062568440768,334.0677976670437
4.655671016376465,0.2871952156001509,162.5332093092524,328.9113342845001
4.75261177851923,0.2871952156001509,159.56269045924236,323.78860033690836
4.851571049128716,0.2871952156001509,156.52989297425611,318.7009130542256
4.95259085775307,0.2871952156001509,153.43583055424804,313.64960440346465
5.055714109083132,0.2871952156001509,150.281715934505,308.63602059585503
5.16098460117471,0.2871952156001509,147.06896974526754,303.6615215538101
5.268447044050311,0.2871952156001509,143.79922896293715,298.7274803367761
5.378147078688183,0.2871952156001509,140.47435485422866,293.8352825250947
5.490131296406748,0.2871952156001509,137.09644030927754,288.98632556104735
5.604447258652669,0.2871952156001509,133.667816454941,284.1820180462726
5.721143517200931,0.2871952156001509,130.19105843562295,279.4237789948147
5.840269634775547,0.2871952156001509,126.66899024589546,274.7130370410823
5.961876206099617,0.2871952156001509,123.10468849730637,270.05122960207194
6.086014879383695,0.2871952156001509,119.50148500109935,265.4398019932465
6.212738378261597,0.2871952156001509,115.86296804935753,260.88020649752974
6.3421005241829445,0.2871952156001509,112.19298227942676,256.37390138693
6.474156259271983,0.2871952156001509,108.49562701055535,251.92234989638808
6.608961669662352,0.2871952156001509,104.77525294763356,247.52701914950086
6.74657400931775,0.2871952156001509,101.03645715478808,243.18937903585726
6.887051724348581,0.2871952156001509,97.28407621154847,238.91090103980468
7.030454477834934,0.2871952156001509,93.52317747634613,234.69305702054817
7.176843175166425,0.2871952156001509,89.75904839628184,230.53731794357012
7.3262799899096684,0.2871952156001509,85.99718381835751,226.4451525634649
7.478828390214356,0.2871952156001509,82.2432712757057,222.41802605837188
7.63455316576918,0.2871952156001509,78.50317424257013,218.45739861629983
7.793520455319022,0.2871952156001509,74.78291337380344,214.56472397374645
7.9557977747551085,0.2871952156001509,71.08864576819377,210.7414479071235
8.12145404579007,0.2871952156001509,67.42664231975355,206.9890066776262
8.290559625230065,0.2871952156001509,63.80326324690163,203.30882543029827
8.463186334856415,0.2871952156001509,60.22493191582384,199.70231654818116
8.639407491929441,0.2871952156001509,56.69810710084822,196.17087796256163
8.819297940327445,0.2871952156001509,53.229253850942676,192.71589142047108
9.00293408233407,0.2871952156001509,49.82481315692001,189.33872071073802
9.190393911087565,0.2871952156001509,46.491170638186276,186.04070985003267
9.381757043705656,0.2871952156001509,43.234624490293264,182.82318123050715
9.577104755100205,0.2871952156001509,40.06135295471792,179.6874337307827
9.776520012495926,0.2871952156001509,36.97738158962568,176.63474079220862
9.980087510667861,0.2871952156001509,33.98855063446508,173.6663484624794
10.187893707912577,0.2871952156001509,31.100482771636713,170.78347340887473
10.40002686276835,0.2871952156001509,28.318551594801086,167.98730090356838
10.616577071499952,0.2871952156001509,25.647851095371838,165.27898278363512
10.837636306363935,0.2871952156001509,23.093166476128385,162.659635388573
11.063298454670692,0.2871952156001509,20.658946593567492,160.13033747836278
11.29365935865986,0.2871952156001509,18.349278318565034,157.69212813527764
11.528816856206015,0.2871952156001509,16.16786308819895,155.34600465286738
11.768870822371952,0.2871952156001509,14.11799590039069,153.0929204157514
12.013923211827176,0.2871952156001509,12.202546977608021,150.93378277407217
12.26407810214965,0.2871952156001509,10.42394629665061,148.86945091667468
12.519441738029167,0.2871952156001509,8.784171148957903,146.9007337473113
12.780122576391125,0.2871952156001509,7.284736860507144,145.02838776839297
13.046231332459884,0.2871952156001509,5.926690762820403,143.25311497704288
13.317881026781244,0.2871952156001509,4.710609467561186,141.57556077844515
13.595187033224041,0.2871952156001509,3.6365994573701395,139.99631192171756
13.878267127981236,0.2871952156001509,2.704300965716267,138.5158944637803
14.167241539591291,0.2871952156001509,1.9128950793235817,137.13477176693064
14.462233000001124,0.2871952156001509,1.2611139589155156,135.85334253607738
14.763366796692265,0.2871952156001509,0.7472540382455037,134.6719389018269
15.070770825892426,0.2871952156001509,0.3691920282782192,133.59082455585178
15.384575646895016,0.2871952156001509,0.12440352349816776,132.61019294519886
15.70491453750971,0.2871952156001509,0.009983981114994718,131.7301655324269
16.031923550667624,0.2871952156001509,0.022671821778478304,130.95079012867484
16.365741572205124,0.2871952156001509,0.15887338259152614,130.2720393069686
16.706510379850787,0.2871952156001509,0.41468943988532286,129.69380890326408
17.054374703440654,0.2871952156001509,0.7859430104727093,129.21591661290284
17.409482286387213,0.2871952156001509,1.2682081358934334,128.83810069030486
17.771983948428375,0.2871952156001509,1.8568393543892807,128.56001875985902
18.142033649682936,0.2871952156001509,2.5470015697855546,128.38124674607303
18.519788556039863,0.2871952156001509,3.333700034827804,128.3012779311195
18.9054091059091,0.2871952156001509,4.2118101784728825,128.31952214794816
19.299059078362266,0.2871952156001509,5.176107021761934,128.43530511713908
19.700905662692183,0.2871952156001509,6.221293944763152,128.64786793561734
20.11111952942079,0.2871952156001509,7.342030587195182,128.95636672526035
20.529874902785565,0.2871952156001509,8.532959687241254,129.3598724492761
20.957349634735294,0.2871952156001509,9.788732686262568,129.85737090402543
21.393725280466565,0.2871952156001509,11.104033951125535,130.44776289368312
21.83918717553309,0.2871952156001509,12.473603490242274,131.12986459480192
22.29392451456063,0.2871952156001509,13.892258063727086,131.90240811742274
22.758130431600886,0.2871952156001509,15.354910611951011,132.76404226888687
23.23200208215856,0.2871952156001509,16.85658794983133,133.71333352593848
23.715740726926374,0.2871952156001509,18.392446696171273,134.74876722005007
