deep_temperature,upper_temperature,connectivity,conductance,transported_flux,flux_slope
3.3933933933933935,2.0,0.9934430139367341,1.043443013936734,1.453926602001936,1.015078784520228
3.399299299299299,2.0,0.9933216905435114,1.0433216905435114,1.4599193105212958,1.0143137366372106
3.4052052052052053,2.0,0.9931981376830167,1.0431981376830166,1.4659074531325513,1.0135325125298866
3.4111111111111114,2.0,0.99307231495989,1.04307231495989,1.4718909333322894,1.0127347832948876
3.417017017017017,2.0,0.9929441812682755,1.0429441812682756,1.477869652656027,1.011920213713071
3.4229229229229228,2.0,0.9928136947801278,1.0428136947801279,1.4838435106405923,1.0110884621408587
3.428828828828829,2.0,0.992680812933355,1.042680812933355,1.4898124047858567,1.010239180400182
3.434734734734735,2.0,0.9925454924197994,1.0425454924197994,1.4957762305158147,1.0093720136670457
3.440640640640641,2.0,0.9924076891730554,1.0424076891730554,1.5017348811390008,1.008486600358717
3.446546546546547,2.0,0.9922673583561199,1.04226735835612,1.5076882478082374,1.0075825720195302
3.4524524524524525,2.0,0.992124454348879,1.042124454348879,1.513636219479703,1.006659553205335
3.4583583583583586,2.0,0.9919789307354271,1.041978930735427,1.5195786828713151,1.0057171613665794
3.4642642642642647,2.0,0.9918307402912185,1.0418307402912186,1.5255155224204153,1.0047550067300415
3.4701701701701704,2.0,0.9916798349700524,1.0416798349700525,1.531446620240757,1.0037726921792323
3.476076076076076,2.0,0.9915261658908858,1.0415261658908859,1.537371856078779,1.0027698131334561
3.481981981981982,2.0,0.991369683324481,1.041369683324481,1.5432911072691635,1.001745957425577
3.4878878878878883,2.0,0.991210336679881,1.041210336679881,1.5492042486896653,1.0007007051784773
3.493793793793794,2.0,0.9910480744907156,1.0410480744907156,1.5551111527152102,0.9996336286802461
3.4996996996996996,2.0,0.9908828444013361,1.040882844401336,1.5610116891712529,0.9985442922580989
3.5056056056056057,2.0,0.9907145931527814,1.0407145931527815,1.5669057252863852,0.9974322521510779
3.511511511511512,2.0,0.9905432665685708,1.0405432665685708,1.5727931256441865,0.9962970563815198
3.5174174174174175,2.0,0.9903688095403277,1.0403688095403276,1.578673752134317,0.9951382446253508
3.523323323323323,2.0,0.9901911660132318,1.0401911660132317,1.5845474639028387,0.9939553480812159
3.5292292292292293,2.0,0.9900102789713012,1.0400102789713013,1.5904141173017587,0.992747889338482
3.5351351351351354,2.0,0.9898260904225051,1.0398260904225052,1.596273565837792,0.991515382244149
3.541041041041041,2.0,0.9896385413837041,1.0396385413837042,1.6021256601203329,0.9902573317686899
3.546946946946947,2.0,0.9894475718654243,1.0394475718654244,1.6079702478086353,0.9889732338708821
3.552852852852853,2.0,0.9892531208564613,1.0392531208564613,1.6138071735581867,0.9876625753616484
3.558758758758759,2.0,0.9890551263083166,1.0390551263083165,1.619636278966277,0.9863248337669633
3.564664664664665,2.0,0.9888535251194677,1.0388535251194677,1.6254574025167572,0.9849594771898699
3.570570570570571,2.0,0.9886482531194728,1.0386482531194727,1.631270379523977,0.9835659641716552
3.5764764764764765,2.0,0.9884392450529101,1.03843924505291,1.637075042075904,0.9821437435522334
3.5823823823823826,2.0,0.9882264345631564,1.0382264345631564,1.6428712189764143,0.9806922543298081
3.5882882882882887,2.0,0.9880097541760015,1.0380097541760014,1.6486587356867486,0.9792109255198481
3.5941941941941944,2.0,0.9877891352831063,1.0377891352831063,1.6544374142661415,0.9776991760134716
3.6001001001001,2.0,0.9875645081253018,1.0375645081253018,1.6602070733116066,0.9761564144352768
3.606006006006006,2.0,0.9873358017757328,1.0373358017757328,1.6659675278968828,0.9745820390007097
3.6119119119119123,2.0,0.9871029441228495,1.0371029441228494,1.6717185895105353,0.9729754373730369
3.617817817817818,2.0,0.9868658618532494,1.0368658618532494,1.677460065993215,0.9713359865200071
3.6237237237237236,2.0,0.9866244804343695,1.0366244804343694,1.6831917614740646,0.9696630525702686
3.6296296296296298,2.0,0.9863787240970374,1.0363787240970375,1.6889134763062834,0.9679559906696682
3.635535535535536,2.0,0.9861285158178792,1.0361285158178792,1.6946250070018352,0.9662141448374779
3.6414414414414416,2.0,0.9858737773015905,1.0358737773015905,1.7003261461653134,0.9644368478226857
3.6473473473473472,2.0,0.9856144289630743,1.0356144289630742,1.706016682426958,0.9626234209604319
3.6532532532532533,2.0,0.9853503899094485,1.0353503899094485,1.71169640037482,0.9607731740287081
3.6591591591591595,2.0,0.9850815779219284,1.0350815779219285,1.7173650804860827,0.9588854051054252
3.665065065065065,2.0,0.9848079094375901,1.0348079094375902,1.7230224990575451,0.9569594004259859
3.6709709709709712,2.0,0.9845292995310156,1.0345292995310156,1.7286684281352598,0.9549944342414605
3.676876876876877,2.0,0.9842456618958302,1.0342456618958302,1.7343026354433382,0.952989768677524
3.682782782782783,2.0,0.9839569088261324,1.0339569088261324,1.7399248843119235,0.9509446535942659
3.688688688688689,2.0,0.9836629511978286,1.0336629511978286,1.7455349336043415,0.9488583264470474
3.694594594594595,2.0,0.983363698449871,1.033363698449871,1.7511325376434304,0.9467300121485149
3.7005005005005005,2.0,0.9830590585654132,1.0330590585654131,1.756717446137061,0.9445589229319706
3.7064064064064066,2.0,0.9827489380528839,1.0327489380528838,1.762289404102854,0.9423442582162243
3.7123123123123127,2.0,0.9824332419269907,1.0324332419269906,1.7678481517921028,0.9400852044721242
3.7182182182182184,2.0,0.9821118736896604,1.0321118736896604,1.7733934246129153,0.9377809350909388
3.724124124124124,2.0,0.9817847353109206,1.0317847353109206,1.7789249530525821,0.9354306102547533
3.73003003003003,2.0,0.981451727209739,1.031451727209739,1.7844424625991913,0.9330333768091209
3.7359359359359363,2.0,0.9811127482348198,1.0311127482348197,1.7899456736624872,0.9305883681381126
3.741841841841842,2.0,0.9807676956453751,1.030767695645375,1.7954343014940113,0.9280947040420313
3.7477477477477477,2.0,0.9804164650918755,1.0304164650918755,1.800908056106521,0.9255514906179568
3.7536536536536538,2.0,0.9800589505967939,1.0300589505967939,1.806366642192716,0.9229578201433958
3.75955955955956,2.0,0.9796950445353508,1.0296950445353508,1.8118097590432831,0.9203127709632324
3.7654654654654656,2.0,0.9793246376162753,1.0293246376162752,1.817237100464289,0.917615407380257
3.7713713713713712,2.0,0.9789476188625906,1.0289476188625906,1.822648354693934,0.9148647795495014
3.7772772772772774,2.0,0.9785638755924397,1.0285638755924398,1.8280432043186956,0.9120599233766636
3.7831831831831835,2.0,0.9781732933999616,1.0281732933999617,1.833421326188881,0.909199860420884
3.7890890890890896,2.0,0.9777757561362342,1.0277757561362342,1.8387823913336254,0.9062835978021688
3.7949949949949953,2.0,0.9773711458902955,1.0273711458902954,1.8441260648753535,0.9033101281137383
3.800900900900901,2.0,0.9769593429702599,1.02695934297026,1.8494520059437385,0.9002784293396219
3.806806806806807,2.0,0.9765402258845451,1.026540225884545,1.8547598675891932,0.8971874647778084
3.812712712712713,2.0,0.9761136713232237,1.0261136713232237,1.8600492966959223,0.8940361829692735
3.818618618618619,2.0,0.9756795541395197,1.0256795541395196,1.865319933894574,0.8908235176332417
3.8245245245245245,2.0,0.9752377473314626,1.0252377473314627,1.8705714134745315,0.8875483876089987
3.8304304304304306,2.0,0.9747881220237228,1.0247881220237227,1.8758033632958755,0.8842096968046533
3.8363363363363367,2.0,0.9743305474496429,1.024330547449643,1.8810154047010714,0.8808063341532028
3.8422422422422424,2.0,0.9738648909334855,1.0238648909334855,1.8862071524264135,0.8773371735762762
3.848148148148148,2.0,0.9733910178729199,1.02339101787292,1.8913782145132854,0.8738010739559853
3.854054054054054,2.0,0.9729087917217661,1.022908791721766,1.8965281922192745,0.8701968791152642
3.8599599599599603,2.0,0.9724180739730196,1.0224180739730195,1.9016566799291972,0.8665234178071377
3.865865865865866,2.0,0.9719187241421792,1.0219187241421792,1.9067632650660882,0.8627795037133467
3.8717717717717717,2.0,0.9714105997509013,1.0214105997509013,1.9118475280022125,0.858963935452783
3.877677677677678,2.0,0.9708935563110058,1.0208935563110058,1.9169090419701549,0.8550754966002003
3.883583583583584,2.0,0.970367447308858,1.020367447308858,1.9219473729740524,0.8511129557156707
3.8894894894894896,2.0,0.969832124190152,1.019832124190152,1.926962079701032,0.8470750663852751
3.8953953953953953,2.0,0.9692874363451255,1.0192874363451254,1.9319527134329277,0.842960567273549
3.9013013013013014,2.0,0.9687332310942296,1.0187332310942296,1.936918817958338,0.8387681821881674
3.9072072072072075,2.0,0.9681693536742871,1.018169353674287,1.9418599294851044,0.8344966201574404
3.9131131131131136,2.0,0.9675956472251653,1.0175956472251653,1.9467755765532897,0.830144575521131
3.9190190190190193,2.0,0.9670119527769961,1.017011952776996,1.9516652799487282,0.8257107280351723
3.924924924924925,2.0,0.966418109237975,1.016418109237975,1.9565285526172431,0.8211937429908538
3.930830830830831,2.0,0.9658139533827705,1.0158139533827706,1.961364899579606,0.8165922713490592
3.936736736736737,2.0,0.9651993198415805,1.0151993198415805,1.9661738178473378,0.811904949890168
3.942642642642643,2.0,0.9645740410898662,1.0145740410898663,1.9709547963394431,0.8071304013802237
3.9485485485485485,2.0,0.9639379474388036,1.0139379474388035,1.975707315800175,0.8022672347540029
3.9544544544544546,2.0,0.963290867026487,1.013290867026487,1.980430848717934,0.7973140453156383
3.9603603603603608,2.0,0.9626326258099236,1.0126326258099236,1.9851248592454003,0.792269414957434
3.9662662662662664,2.0,0.9619630475578563,1.0119630475578563,1.9897888031210182,0.7871319123975561
3.972172172172172,2.0,0.9612819538444591,1.011281953844459,1.9944221275919451,0.7819000934372866
3.9780780780780782,2.0,0.9605891640439406,1.0105891640439406,1.9990242713385697,0.7765725012385187
3.9839839839839843,2.0,0.9598844953261024,1.0098844953261024,2.003594664400736,0.7711476666222223
3.98988988988989,2.0,0.9591677626528957,1.0091677626528957,2.0081327281057972,0.7656241083886001
3.9957957957957957,2.0,0.9584387787760164,1.0084387787760163,2.0126378749986196,0.7600003336596484
4.001701701701702,2.0,0.9576973542355899,1.0076973542355898,2.017109508773683,0.7542748382448985
4.007607607607608,2.0,0.9569432973599898,1.0069432973599899,2.0215470242094056,0.7484461070310755
4.013513513513514,2.0,0.9561764142668365,1.0061764142668366,2.025949807104847,0.7425126143964362
4.019419419419419,2.0,0.9553965088652315,1.0053965088652315,2.030317234218937,0.7364728246506086
4.025325325325325,2.0,0.954603382859267,1.004603382859267,2.0346486732123674,0.7303251925006393
4.0312312312312315,2.0,0.9537968357528759,1.003796835752876,2.0389434825923285,0.7240681635441467
4.037137137137138,2.0,0.9529766648560604,1.0029766648560603,2.043201011660229,0.7177001747902878
4.043043043043044,2.0,0.9521426652925643,1.0021426652925642,2.047420600462587,0.7112196552094188
4.048948948948949,2.0,0.9512946300090381,1.0012946300090382,2.0516015797452454,0.7046250263122367
4.054854854854855,2.0,0.9504323497857524,1.0004323497857524,2.055743270911104,0.6979147027592207
4.060760760760761,2.0,0.9495556132489203,0.9995556132489204,2.059844985981534,0.6910870930012282
4.066666666666666,2.0,0.9486642068846839,0.9986642068846839,2.06390602756168,0.6841405999520456
4.0725725725725725,2.0,0.9477579150548227,0.9977579150548227,2.06792568880982,0.6770736216937353
4.078478478478479,2.0,0.9468365200142504,0.9968365200142505,2.071903253411001,0.6698845522156411
4.084384384384385,2.0,0.9458998019303521,0.9958998019303521,2.0758379955551276,0.6625717821878223
4.090290290290291,2.0,0.9449475389042309,0.9949475389042309,2.0797291799197355,0.6551336997698136
4.096196196196196,2.0,0.9439795069939251,0.9939795069939251,2.083576061657636,0.6475686914554931
4.102102102102102,2.0,0.9429954802396578,0.9929954802396579,2.0873778863896715,0.639875142954894
4.108008008008008,2.0,0.9419952306911873,0.9919952306911873,2.0911338902027747,0.6320514401137802
4.113913913913914,2.0,0.94097852843732,0.99097852843732,2.0948432996535855,0.6240959698717773
