time,conductance,surface_state,deep_state
172.9699666295884,1.0,0.9928358559013106,0.98584857695976
173.52614015572857,1.0,0.9929335513776966,0.9860415560506898
174.08231368186873,1.0,0.9930299146075537,0.9862319035384634
174.63848720800888,1.0,0.9931249637583643,0.9864196553095343
175.19466073414904,1.0,0.9932187167498654,0.9866048467609824
175.7508342602892,1.0,0.9933111912574274,0.9867875128071869
176.30700778642935,1.0,0.9934024047153867,0.9869676878864098
176.8631813125695,1.0,0.9934923743203321,0.9871454059672868
177.41935483870967,1.0,0.9935811170343476,0.9873207005552338
177.97552836484982,1.0,0.9936686495882097,0.9874936046987618
178.53170189098998,1.0,0.9937549884845419,0.9876641509957086
179.08787541713014,1.0,0.9938401500009258,0.9878323715993839
179.6440489432703,1.0,0.9939241501929705,0.9879982982246318
180.20022246941045,1.0,0.9940070048973385,0.9881619621538092
180.7563959955506,1.0,0.9940887297347325,0.9883233942426849
181.31256952169076,1.0,0.9941693401128399,0.9884826249262552
181.86874304783092,1.0,0.9942488512292375,0.9886396842244832
182.42491657397107,1.0,0.994327278074257,0.9887946017479577
182.98109010011123,1.0,0.9944046354338111,0.9889474067034758
183.5372636262514,1.0,0.9944809378921811,0.9890981278995501
184.09343715239154,1.0,0.9945561998347662,0.989246793751839
184.6496106785317,1.0,0.9946304354507959,0.9893934322885041
185.20578420467186,1.0,0.9947036587360052,0.9895380711554949
185.76195773081201,1.0,0.9947758834952731,0.9896807376217608
186.31813125695217,1.0,0.994847123345225,0.9898214585843914
186.87430478309233,1.0,0.9949173917168004,0.9899602605736889
187.43047830923246,1.0,0.9949867018577843,0.9900971697581681
187.9866518353726,1.0,0.9950550668353059,0.9902322119494915
188.54282536151277,1.0,0.9951224995383009,0.9903654126073349
189.09899888765293,1.0,0.9951890126799428,0.9904967968441875
189.65517241379308,1.0,0.9952546188000382,0.990626389430086
190.21134593993324,1.0,0.9953193302673923,0.9907542147972852
190.7675194660734,1.0,0.9953831592821403,0.9908802970448639
191.32369299221355,1.0,0.9954461178780473,0.9910046599432684
191.8798665183537,1.0,0.9955082179247773,0.9911273269387935
192.43604004449386,1.0,0.995569471130131,0.9912483211580037
192.99221357063402,1.0,0.9956298890422529,0.9913676654120929
193.54838709677418,1.0,0.9956894830518086,0.9914853822011844
194.10456062291433,1.0,0.9957482643941326,0.9916014937185743
194.6607341490545,1.0,0.9958062441513457,0.9917160218549143
195.21690767519465,1.0,0.9958634332544453,0.9918289882023391
195.7730812013348,1.0,0.9959198424853655,0.9919404140585378
196.32925472747496,1.0,0.9959754824790104,0.9920503204307684
196.88542825361512,1.0,0.9960303637252583,0.9921587280398187
197.44160177975527,1.0,0.9960844965709406,0.9922656573239129
197.99777530589543,1.0,0.9961378912217911,0.9923711284425648
